OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),ComplianceStatus,TotalGHGEmissions,GHGEmissionsIntensity,SteamRatio,ElectricityRatio,NaturalGasRatio,SurfacePerBuilding,SurfacePerFloor,ParkingRatio,BuildingRatio
24602,NonResidential,Other,Southwest Precinct,DELRIDGE,2002,1.0,2,28531,0,28531,Other,28303.0,Parking,1100.0,Inconnu,14923.139939614732,65.44972577696527,123.5,278.3999939,3494929.5,0.0,2013762.0,1481167.0,Compliant,92.7,3.25,0.0,0.5761953138110512,0.4238045431245466,28531.0,14265.5,0.0,1.0
24603,NonResidential,Warehouse,20731-West Seattle / Delridge Way SW,DELRIDGE,1982,1.0,2,36600,0,36600,Non-Refrigerated Warehouse,43556.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,80.0,7.099999905,22.20000076,308400.4063,0.0,308400.0,0.0,Compliant,2.15,0.06,0.0,0.999998682556859,0.0,36600.0,18300.0,0.0,1.0
24604,NonResidential,Mixed Use Property,"West Seattle Venture, LLC",SOUTHWEST,2004,1.0,5,35176,0,35176,Office,14452.0,Other,14452.0,Inconnu,14923.139939614732,65.44972577696527,35.0,109.9000015,1011965.375,0.0,1011965.0,0.0,Compliant,7.05,0.2,0.0,0.9999996294339616,0.0,35176.0,7035.2,0.0,1.0
24614,NonResidential,K-12 School,Sacajawea Elementary,NORTH,1959,1.0,1,36701,0,36701,K-12 School,40285.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,87.0,38.79999924,80.30000305,1564891.75,0.0,761419.0,803473.0,Error - Correct Default Data,47.98,1.31,0.0,0.48656336772176095,0.5134367920336982,36701.0,36701.0,0.0,1.0
24624,NonResidential,University,Bastyr Center for Natural Health,LAKE UNION,1940,1.0,2,41293,15243,26050,College/University,26393.0,Medical Office,15000.0,Inconnu,14923.139939614732,65.44972577696527,68.59999847,169.6000061,2839882.25,0.0,1932090.0,907792.0,Compliant,61.68,1.49,0.0,0.6803415881063378,0.31965832386184323,26050.0,13025.0,0.3691424696679825,0.6308575303320175
24629,NonResidential,Warehouse,Tri-North,GREATER DUWAMISH,1941,1.0,1,48890,0,48890,Non-Refrigerated Warehouse,30889.0,Office,18000.0,Inconnu,14923.139939614732,49.0,43.0,91.40000153,2100216.5,0.0,1082370.0,1017846.0,Compliant,61.6,1.26,0.0,0.5153611544333644,0.4846386074959415,48890.0,48890.0,0.0,1.0
24630,NonResidential,Small- and Mid-Sized Office,UFCW21 Building,GREATER DUWAMISH,2000,1.0,3,43473,0,43473,Office,43473.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,3.0,101.5999985,319.0,4416909.5,0.0,4416909.0,0.0,Compliant,30.79,0.71,0.0,0.9999998867986768,0.0,43473.0,14491.0,0.0,1.0
24636,NonResidential,Retail Store,Westwood Village - Building E,DELRIDGE,1990,1.0,1,40265,0,40265,Retail Store,40793.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,19.0,91.69999695,277.5,3740373.75,0.0,3536625.0,203748.0,Compliant,35.48,0.88,0.0,0.9455271682408743,0.054472631244404386,40265.0,40265.0,0.0,1.0
24640,NonResidential,Retail Store,Westwood Village - Building F,DELRIDGE,2005,1.0,1,26208,0,26208,Retail Store,32427.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,79.0,49.59999847,118.9000015,1608884.25,0.0,1036767.0,572117.0,Compliant,37.61,1.44,0.0,0.6444012364469351,0.35559860816587646,26208.0,26208.0,0.0,1.0
24646,NonResidential,Other,Southwest Teen Life Center and Pool,DELRIDGE,1975,1.0,2,27227,0,27227,Other - Recreation,29064.0,Fitness Center/Health Club/Gym,8508.0,Pre-school/Daycare,715.0,65.44972577696527,204.8000031,377.2999878,8054334.0,0.0,3053337.0,5000997.0,Compliant,286.89,10.54,0.0,0.37909242402910037,0.6209075759708996,27227.0,13613.5,0.0,1.0
24649,NonResidential,Mixed Use Property,Crown Hill Center,BALLARD,1926,1.0,1,42172,0,42172,Other - Education,12000.0,Other - Entertainment/Public Assembly,11400.0,Social/Meeting Hall,9100.0,65.44972577696527,77.30000305,104.5,3275779.25,0.0,473305.0,2802474.0,Compliant,152.14,3.61,0.0,0.14448623178744416,0.855513691894837,42172.0,42172.0,0.0,1.0
24711,NonResidential,Small- and Mid-Sized Office,Fobes Building - 558,DOWNTOWN,1910,1.0,5,32250,0,32250,Office,32250.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,92.0,24.70000076,69.19999695,796042.375,0.0,668479.0,127563.0,Compliant,11.44,0.35,0.0,0.8397530345039735,0.1602464944155768,32250.0,6450.0,0.0,1.0
24653,NonResidential,Retail Store,(ID24653) Greenwood Shopping Center,NORTHWEST,1953,1.0,1,51000,0,51000,Retail Store,51000.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,95.0,25.5,75.40000153,1298039.875,0.0,1187021.0,111019.0,Compliant,14.17,0.28,0.0,0.9144719071130231,0.08552818918602173,51000.0,51000.0,0.0,1.0
24700,NonResidential,Mixed Use Property,JukeboxCity Building,GREATER DUWAMISH,1916,1.0,1,27000,0,27000,Other,9000.0,Other - Entertainment/Public Assembly,9000.0,Self-Storage Facility,9000.0,65.44972577696527,8.5,26.70000076,229856.4063,0.0,229857.0,0.0,Compliant,1.6,0.06,0.0,1.0000025829169157,0.0,27000.0,27000.0,0.0,1.0
24701,NonResidential,Other,(ID24701) Showbox SODO,GREATER DUWAMISH,1935,1.0,2,20747,0,20747,Other - Entertainment/Public Assembly,11815.0,Restaurant,5120.0,Office,3812.0,65.44972577696527,48.29999924,128.8000031,1001964.0,0.0,775118.0,226846.0,Compliant,17.45,0.84,0.0,0.7735986522469869,0.22640134775301307,20747.0,10373.5,0.0,1.0
24705,NonResidential,Warehouse,(ID24705) Budget Sales- 1534 1st Ave S,GREATER DUWAMISH,1928,1.0,2,40800,0,40800,Non-Refrigerated Warehouse,36000.0,Office,4800.0,Inconnu,14923.139939614732,65.44972577696527,20.0,38.29999924,817255.875,0.0,337487.0,479769.0,Compliant,27.83,0.68,0.0,0.4129514517102737,0.5870487012405998,40800.0,20400.0,0.0,1.0
24708,NonResidential,Small- and Mid-Sized Office,820,GREATER DUWAMISH,1920,1.0,2,20150,0,20150,Office,20150.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,80.0,28.60000038,89.80000305,576174.125,0.0,576174.0,0.0,Compliant,4.02,0.2,0.0,0.9999997830516947,0.0,20150.0,10075.0,0.0,1.0
24712,NonResidential,Small- and Mid-Sized Office,Fobes Building - 562,DOWNTOWN,1909,1.0,7,36000,0,36000,Office,31500.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,40.0,53.40000153,167.6999969,1682454.875,0.0,1682455.0,0.0,Compliant,11.73,0.33,0.0,1.0000000742961976,0.0,36000.0,5142.857142857143,0.0,1.0
24714,NonResidential,Warehouse,Great Floors,GREATER DUWAMISH,1938,1.0,2,41276,0,41276,Non-Refrigerated Warehouse,24300.0,Retail Store,13284.0,Office,3692.0,65.44972577696527,60.59999847,103.4000015,2502081.0,0.0,786001.0,1716080.0,Compliant,96.62,2.34,0.0,0.3141389107706745,0.6858610892293255,41276.0,20638.0,0.0,1.0
24716,NonResidential,Refrigerated Warehouse,Pacific Commercial,GREATER DUWAMISH,1937,1.0,2,24430,0,24430,Refrigerated Warehouse,15667.0,Other,8690.0,Inconnu,14923.139939614732,65.44972577696527,50.59999847,131.0,1232822.875,0.0,907206.0,325617.0,Compliant,23.62,0.97,0.0,0.7358770009844278,0.2641231004088888,24430.0,12215.0,0.0,1.0
24717,NonResidential,Other,1701 First Ave South LLC,GREATER DUWAMISH,1910,1.0,3,27690,0,27690,Other,24717.0,Parking,0.0,Inconnu,14923.139939614732,65.44972577696527,0.699999988,2.099999905,16808.90039,0.0,16809.0,0.0,Non-Compliant,0.12,0.0,0.0,1.0000059260271457,0.0,27690.0,9230.0,0.0,1.0
24720,NonResidential,Small- and Mid-Sized Office,Guardian Security Systems,GREATER DUWAMISH,1927,1.0,1,22580,0,22580,Office,22580.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,90.0,41.09999847,122.8000031,928584.875,0.0,859792.0,68793.0,Compliant,9.65,0.43,0.0,0.925916438171578,0.07408369644185729,22580.0,22580.0,0.0,1.0
24725,NonResidential,Warehouse,Seattle Curtain Mfg Co,CENTRAL,1926,1.0,1,20000,0,20000,Non-Refrigerated Warehouse,20000.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,18.0,37.20000076,52.5,743528.125,0.0,129264.0,614264.0,Compliant,33.52,1.68,0.0,0.17385219960576476,0.8261476322768557,20000.0,20000.0,0.0,1.0
24726,NonResidential,Warehouse,"Archives, Records and Elections Warehouse",CENTRAL,1954,1.0,1,42000,0,42000,Non-Refrigerated Warehouse,38000.0,Office,4000.0,Inconnu,14923.139939614732,65.44972577696527,49.29999924,81.80000305,2070005.625,0.0,604078.0,1465928.0,Compliant,82.07,1.95,0.0,0.2918243277720562,0.7081758533868718,42000.0,42000.0,0.0,1.0
24758,NonResidential,Self-Storage Facility,TRW Building,CENTRAL,1962,1.0,1,24248,0,24248,Self-Storage Facility,21018.0,Parking,3230.0,Inconnu,14923.139939614732,65.44972577696527,5.300000191,16.70000076,111969.7031,0.0,111750.0,220.0,Compliant,0.79,0.03,0.0,0.9980378343970084,0.001964817213130576,24248.0,24248.0,0.0,1.0
24769,NonResidential,Senior Care Community,Aljoya Thornton Place,NORTH,2009,1.0,6,244500,0,244500,Senior Care Community,244500.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,100.0,45.09999847,101.5,11019641.0,0.0,6338614.0,4681026.0,Compliant,292.8,1.2,0.0,0.5752105717418562,0.4247893375110859,244500.0,40750.0,0.0,1.0
24778,NonResidential,Warehouse,5055 Properties LLC (ID24778),GREATER DUWAMISH,1932,1.0,1,24617,0,24617,Non-Refrigerated Warehouse,22752.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,4.699999809,14.80000019,106918.0,0.0,106918.0,0.0,Compliant,0.75,0.03,0.0,1.0,0.0,24617.0,24617.0,0.0,1.0
24780,NonResidential,Other,McKinstry SEA - 210 S Hudson Innovation Center,GREATER DUWAMISH,2009,1.0,3,127065,84710,42355,Parking,84710.0,Office,42355.0,Inconnu,14923.139939614732,65.44972577696527,76.59999847,240.6000061,3245111.5,0.0,3245111.0,0.0,Compliant,22.62,0.18,0.0,0.9999998459220892,0.0,42355.0,14118.333333333334,0.6666666666666666,0.3333333333333333
24781,NonResidential,Retail Store,Grainger Branch 756,GREATER DUWAMISH,1964,1.0,1,37247,0,37247,Retail Store,37247.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,69.0,46.90000153,91.30000305,1748644.5,0.0,747998.0,1000646.0,Compliant,58.36,1.57,0.0,0.42775875828391646,0.5722409557803201,37247.0,37247.0,0.0,1.0
24803,NonResidential,Retail Store,"JG Crown Hill, LLC",BALLARD,1993,1.0,1,25384,0,25384,Retail Store,23468.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,11.0,129.0,296.7999878,3027867.5,0.0,1811508.0,1216359.0,Compliant,77.23,3.04,0.0,0.5982784913804848,0.40172134348679395,25384.0,25384.0,0.0,1.0
24822,NonResidential,Small- and Mid-Sized Office,1943 First Avenue,GREATER DUWAMISH,1910,1.0,3,49052,0,49052,Office,32393.0,Retail Store,10057.0,Inconnu,14923.139939614732,96.0,34.0,106.5999985,1441445.625,0.0,1441445.0,0.0,Compliant,10.05,0.2,0.0,0.9999995664075084,0.0,49052.0,16350.666666666666,0.0,1.0
24823,NonResidential,Warehouse,Millwork Supply,GREATER DUWAMISH,1900,1.0,2,52110,0,52110,Non-Refrigerated Warehouse,32000.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,34.0,18.29999924,27.70000076,586589.1875,0.0,130124.0,456465.0,Compliant,25.15,0.48,0.0,0.22183156930419895,0.7781681110513139,52110.0,26055.0,0.0,1.0
24825,NonResidential,Small- and Mid-Sized Office,2233 Building,GREATER DUWAMISH,1910,1.0,2,20970,0,20970,Office,20970.0,Parking,0.0,Inconnu,14923.139939614732,100.0,9.800000191,22.0,204499.0938,0.0,117680.0,86819.0,Non-Compliant,5.43,0.26,0.0,0.5754548727491721,0.4245446685690888,20970.0,10485.0,0.0,1.0
24830,NonResidential,Small- and Mid-Sized Office,Sodo Commerce Building,GREATER DUWAMISH,1937,1.0,2,39036,0,39036,Office,27636.0,Other,13611.0,Inconnu,14923.139939614732,65.44972577696527,37.09999847,84.90000153,1528295.75,0.0,908543.0,619753.0,Compliant,39.25,1.01,0.0,0.5944811401850721,0.4055190233958316,39036.0,19518.0,0.0,1.0
24840,NonResidential,Small- and Mid-Sized Office,KR Trigger Building,GREATER DUWAMISH,1923,1.0,1,26310,0,26310,Office,24000.0,Non-Refrigerated Warehouse,8874.0,Social/Meeting Hall,1000.0,96.0,22.79999924,58.70000076,771512.6875,0.0,563096.0,208417.0,Compliant,14.99,0.57,0.0,0.7298596758332636,0.2701407292151628,26310.0,26310.0,0.0,1.0
24857,NonResidential,Retail Store,(ID24857) EMPIRE CENTER,SOUTHEAST,1966,1.0,1,37883,0,37883,Retail Store,28734.0,Supermarket/Grocery Store,24813.0,Inconnu,14923.139939614732,88.0,232.1999969,453.0,12434593.0,0.0,5359975.0,7074617.0,Compliant,413.1,10.9,0.0,0.43105351337192943,0.5689464062072639,37883.0,37883.0,0.0,1.0
24862,NonResidential,K-12 School,Our Lady of Guadalupe School,DELRIDGE,1962,1.0,3,29874,0,29874,K-12 School,31375.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,95.0,40.59999847,62.0,1274049.75,0.0,290239.0,983811.0,Compliant,54.27,1.82,0.0,0.2278082154955095,0.772191980729167,29874.0,9958.0,0.0,1.0
24868,NonResidential,Worship Facility,Magnolia,MAGNOLIA / QUEEN ANNE,1965,1.0,1,20140,0,20140,Worship Facility,22000.0,Parking,0.0,Inconnu,14923.139939614732,35.0,45.09999847,59.0,992794.6875,0.0,122390.0,870405.0,Compliant,47.08,2.34,0.0,0.12327825837605522,0.8767220563919466,20140.0,20140.0,0.0,1.0
24876,NonResidential,Self-Storage Facility,Greenwood Self Service Storage,NORTHWEST,1990,1.0,2,71874,31389,40485,Self-Storage Facility,71874.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,17.29999924,31.39999962,1242811.75,0.0,455972.0,786840.0,Compliant,44.97,0.63,0.0,0.36688742281363207,0.6331127783431401,40485.0,20242.5,0.4367225978796227,0.5632774021203774
24886,NonResidential,Small- and Mid-Sized Office,RCC,CENTRAL,1971,1.0,2,39953,0,39953,Office,30100.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,93.0,50.09999847,131.0,1508561.875,0.0,1128549.0,380013.0,Compliant,28.05,0.7,0.0,0.748095930768501,0.2519041520918723,39953.0,19976.5,0.0,1.0
24893,NonResidential,Retail Store,Promenade North 1,CENTRAL,1998,1.0,2,21200,0,21200,Retail Store,14168.0,Office,7032.0,Inconnu,14923.139939614732,15.0,79.09999847,248.3000031,1676426.5,0.0,1676426.0,0.0,Compliant,11.69,0.55,0.0,0.9999997017465424,0.0,21200.0,10600.0,0.0,1.0
24895,NonResidential,Supermarket / Grocery Store,Promenade South 1,CENTRAL,1980,1.0,1,30630,0,30630,Supermarket/Grocery Store,28470.0,Other,2442.0,Inconnu,14923.139939614732,27.0,196.0,615.4000244,6058494.0,0.0,6058493.0,0.0,Compliant,42.24,1.38,0.0,0.9999998349424791,0.0,30630.0,30630.0,0.0,1.0
24896,NonResidential,Retail Store,Promenade South 2,CENTRAL,1980,1.0,2,23421,0,23421,Retail Store,19271.0,Bank Branch,4150.0,Inconnu,14923.139939614732,25.0,81.0,254.3000031,1896626.375,0.0,1896626.0,0.0,Compliant,13.22,0.56,0.0,0.9999998022805098,0.0,23421.0,11710.5,0.0,1.0
24908,NonResidential,K-12 School,Salmon Bay K-8,BALLARD,1931,1.0,3,117116,0,117116,K-12 School,117116.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,83.0,48.90000153,69.69999695,5722325.5,0.0,1031648.0,4690677.0,Compliant,256.31,2.19,0.0,0.1802847461228831,0.8197151665000532,117116.0,39038.666666666664,0.0,1.0
24909,NonResidential,Worship Facility,Ballard First Lutheran Church,BALLARD,1928,1.0,2,24120,0,24120,Worship Facility,24120.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,66.0,37.0,68.69999695,893053.1875,0.0,344302.0,548751.0,Compliant,31.54,1.31,0.0,0.3855335883899972,0.6144662016561023,24120.0,12060.0,0.0,1.0
24911,NonResidential,Worship Facility,Trinity United Methodist Church,BALLARD,1929,1.0,3,35736,0,35736,Worship Facility,28970.0,Office,6766.0,Inconnu,14923.139939614732,88.0,32.09999847,46.20000076,1148202.25,0.0,213096.0,935106.0,Compliant,51.15,1.43,0.0,0.1855909967081148,0.8144087855602095,35736.0,11912.0,0.0,1.0
24943,NonResidential,Warehouse,24943-60S-E,GREATER DUWAMISH,1941,1.0,1,51050,0,51050,Non-Refrigerated Warehouse,49500.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,10.0,24.39999962,58.79999924,1206165.75,0.0,787054.0,419112.0,Compliant,27.75,0.54,0.0,0.6525255753614294,0.3474746319069332,51050.0,51050.0,0.0,1.0
24948,NonResidential,Retail Store,(ID24948) BARGREEN-ELLINGSON,GREATER DUWAMISH,1954,1.0,2,21900,0,21900,Retail Store,21900.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,40.0,59.5,117.1999969,1302192.875,0.0,574237.0,727956.0,Compliant,42.66,1.95,0.0,0.44097691749388507,0.5590231784980393,21900.0,10950.0,0.0,1.0
24955,NonResidential,Distribution Center,3420/3430 E. Marginal Way Whse,GREATER DUWAMISH,1952,1.0,1,16300,0,16300,Distribution Center,65164.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,100.0,2.299999952,6.900000095,150167.7969,0.0,138179.0,11989.0,Compliant,1.6,0.1,0.0,0.9201639955603558,0.07983735692669006,16300.0,16300.0,0.0,1.0
24958,NonResidential,Warehouse,3401 Colorado Ave S. Whse,GREATER DUWAMISH,1964,1.0,1,33462,0,33462,Non-Refrigerated Warehouse,33462.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,1.0,41.40000153,130.1000061,1386445.375,0.0,1386445.0,0.0,Compliant,9.67,0.29,0.0,0.9999997295241437,0.0,33462.0,33462.0,0.0,1.0
24959,NonResidential,Mixed Use Property,Hanford Center,GREATER DUWAMISH,1952,1.0,1,35310,0,35310,Other,10471.0,Non-Refrigerated Warehouse,9875.0,Refrigerated Warehouse,8877.0,65.44972577696527,45.59999847,88.19999695,1331469.75,0.0,564235.0,767235.0,Compliant,44.68,1.27,0.0,0.42376854599963687,0.5762316417627963,35310.0,35310.0,0.0,1.0
24991,NonResidential,Other,DUWAMISH,GREATER DUWAMISH,1962,1.0,3,36140,0,36140,Other,34733.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,134.0,420.7000122,4653535.0,0.0,4653534.0,0.0,Compliant,32.44,0.9,0.0,0.9999997851095995,0.0,36140.0,12046.666666666666,0.0,1.0
24994,NonResidential,Other,Ding How Shopping Center,DOWNTOWN,1991,1.0,2,47963,21384,26579,Other - Mall,29640.0,Parking,6000.0,Inconnu,14923.139939614732,65.44972577696527,275.3999939,495.0,8163413.0,0.0,2918371.0,5245042.0,Compliant,298.91,6.23,0.0,0.35749397954017514,0.6425060204598249,26579.0,13289.5,0.4458436711631883,0.5541563288368118
25000,NonResidential,Warehouse,KLC GROUP LLC,DOWNTOWN,1930,1.0,1,23903,0,23903,Non-Refrigerated Warehouse,18350.0,Worship Facility,4500.0,Inconnu,14923.139939614732,65.0,18.20000076,34.29999924,415364.5938,0.0,166749.0,248616.0,Compliant,14.37,0.6,0.0,0.40145212781494427,0.5985488501210813,23903.0,23903.0,0.0,1.0
25001,NonResidential,Self-Storage Facility,Econo Mini Storage,NORTHEAST,1947,1.0,3,22522,0,22522,Self-Storage Facility,22522.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,24.89999962,38.90000153,561473.875,0.0,136609.0,424865.0,Compliant,23.52,1.04,0.0,0.2433042855288681,0.7566959370994777,22522.0,7507.333333333333,0.0,1.0
25002,NonResidential,Self-Storage Facility,Roosevelt Self Storage,NORTHEAST,1996,1.0,4,38959,0,38959,Self-Storage Facility,38959.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,23.20000076,52.59999847,905750.375,0.0,525913.0,379837.0,Compliant,23.84,0.61,0.0,0.5806379047869563,0.41936168119168593,38959.0,9739.75,0.0,1.0
25025,NonResidential,Warehouse,(ID25025) 1801 Ranier Ave S,GREATER DUWAMISH,1928,1.0,2,25955,0,25955,Non-Refrigerated Warehouse,14150.0,Other - Services,8745.0,Office,3060.0,65.44972577696527,46.90000153,147.3999939,1218112.0,0.0,1218112.0,0.0,Compliant,8.49,0.33,0.0,1.0,0.0,25955.0,12977.5,0.0,1.0
25069,NonResidential,K-12 School,O'Dea High School,EAST,1923,1.0,4,46100,0,46100,K-12 School,46100.0,Parking,0.0,Inconnu,14923.139939614732,75.0,47.20000076,101.1999969,2177064.75,548294.6875,1097533.0,531237.0,Compliant,78.19,1.7,0.2518504272782883,0.5041342936630617,0.24401525035027094,46100.0,11525.0,0.0,1.0
25115,NonResidential,Worship Facility,Bethel Presbyterian Church,NORTHWEST,1951,1.0,2,21936,0,21936,Worship Facility,21936.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,96.0,27.79999924,36.5,608755.375,0.0,77010.0,531746.0,Compliant,28.78,1.31,0.0,0.1265040164943102,0.8734970101906697,21936.0,10968.0,0.0,1.0
25124,NonResidential,Other,4H Investments,NORTH,1960,1.0,1,25406,0,25406,"Personal Services (Health/Beauty, Dry Cleaning, etc)",25406.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,96.09999847,257.3999939,2442220.0,0.0,1901857.0,540363.0,Compliant,41.96,1.65,0.0,0.7787410634586565,0.22125893654134354,25406.0,25406.0,0.0,1.0
25148,NonResidential,Small- and Mid-Sized Office,EJ and J Pacific,SOUTHEAST,1967,1.0,2,23250,0,23250,Office,22014.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,55.0,41.09999847,129.0,904236.0,0.0,904236.0,0.0,Compliant,6.3,0.27,0.0,1.0,0.0,23250.0,11625.0,0.0,1.0
25163,NonResidential,Warehouse,McKinstry SEA - 4800 Denver Warehouse,GREATER DUWAMISH,1960,1.0,1,30000,0,30000,Non-Refrigerated Warehouse,30000.0,Parking,0.0,Inconnu,14923.139939614732,32.0,93.19999695,139.6999969,2794837.0,0.0,600754.0,2194083.0,Compliant,120.72,4.02,0.0,0.2149513549448501,0.7850486450551499,30000.0,30000.0,0.0,1.0
25165,NonResidential,Warehouse,SDOT Traffic Shop,GREATER DUWAMISH,1962,1.0,1,45036,0,45036,Non-Refrigerated Warehouse,21110.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",14074.0,Office,6755.0,65.44972577696527,42.70000076,94.09999847,1791697.75,0.0,988941.0,802757.0,Compliant,49.53,1.1,0.0,0.5519574939467329,0.4480426455857301,45036.0,45036.0,0.0,1.0
25217,NonResidential,K-12 School,Schmitz Park Building,SOUTHWEST,1962,1.0,1,51410,0,51410,K-12 School,51410.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,87.0,38.29999924,75.30000305,1968907.25,0.0,862071.0,1106836.0,Error - Correct Default Data,64.79,1.26,0.0,0.4378423615434399,0.5621575114825749,51410.0,51410.0,0.0,1.0
25222,NonResidential,Mixed Use Property,Olive 8,DOWNTOWN,2009,1.0,39,1074552,112124,962428,Multifamily Housing,311521.0,Hotel,303000.0,Parking,141450.0,65.0,43.0,115.4000015,26416770.0,0.0,20663978.0,5752789.0,Compliant,449.59,0.42,0.0,0.7822295458528806,0.21777034058289488,962428.0,24677.641025641027,0.10434488047111727,0.8956551195288828
